yahoo_symbol,fund_name,Years,CAGR_Yield,Trend_Slope,Trend_R_Squared,Consistency_CV,Max_Consecutive_Increases,Avg_YoY_Growth,Recent_Trend_Slope
0P00005UZU.BO,UTI Banking and Financial Services Fund - Regular Plan - IDCW,10,,0.0,,,0,,0.0
0P00005UZV.BO,UTI Infrastructure Fund - Regular Plan - IDCW,10,,0.0,,,0,,0.0
0P00005UZX.BO,UTI Infrastructure Fund-Growth Option,10,,0.0,,,0,,0.0
0P00005UZZ.BO,UTI Mid Cap Fund - Regular Plan - IDCW,10,,-0.13581818181818184,0.030303030303030307,299.99999999999994,1,,0.0
0P00005V00.BO,UTI Mid Cap Fund-Growth Option,10,,0.0,,,0,,0.0
0P00005V04.BO,HDFC Income Fund - Growth Option,10,,0.0,,,0,,0.0
0P00005V05.BO,HDFC Income Fund - Quarterly IDCW Option,10,,0.030666666666666693,0.002166066057011577,52.10889437908934,3,62.098910700567885,-2.57
0P00005V08.BO,HDFC Liquid Fund - IDCW Monthly,10,,0.18612121212121213,0.0532331664587218,55.15425401769579,2,132.4540552286304,-3.215
0P00005V09.BO,HDFC Liquid Fund - Growth Plan,10,,0.0,,,0,,0.0
0P00005V0I.BO,HDFC Liquid Fund - IDCW Plan Weekly,10,10.323272750794676,0.1925454545454546,0.06721205141188756,53.47768922768107,3,275.0857001030183,-3.1249999999999996
0P00005V0N.BO,HDFC Equity Savings Fund - IDCW PLAN,10,,-0.12024242424242426,0.01894388656337646,42.30084211414158,1,17.5207008872125,-3.4649999999999994
0P00005V0O.BO,HDFC Equity Savings Fund - GROWTH PLAN,10,,0.0,,,0,,0.0
0P00005V0P.BO,HDFC Multi-Asset Fund - IDCW Option,10,,0.49163636363636365,0.12325204519461022,82.96812845216934,2,,-3.8749999999999996
0P00005V0Q.BO,HDFC Multi-Asset Fund - Growth Option,10,,0.0,,,0,,0.0
0P00005V17.BO,HSBC Flexi Cap Fund - Regular IDCW,10,,0.9504242424242424,0.1982262780425377,111.64347291710166,3,,-9.12
0P00005V18.BO,HSBC Flexi Cap Fund - Regular Growth,10,,0.0,,,0,,0.0
0P00005V1C.BO,HSBC Conservative Hybrid Fund - Regular Monthly IDCW,10,,0.07696969696969692,0.008082212491964632,56.06773234677003,3,84.92055412151664,-3.86
0P00005V1D.BO,HSBC Conservative Hybrid Fund - Regular Growth,10,,0.0,,,0,,0.0
0P00005V1E.BO,HSBC Conservative Hybrid Fund - Regular Quarterly IDCW,10,,0.4829090909090908,0.21609592707272185,109.37667043272903,4,,-3.86
0P00005V1J.BO,Aditya Birla Sun Life Balanced Advantage Fund -REGULAR - IDCW,10,-2.5923483884390808,-0.025757575757575753,0.0008011066159697568,45.41940838251905,1,94.9224100247666,-3.28
0P00005V1K.BO,Aditya Birla Sun Life Balanced Advantage Fund - Regular Plan - Growth Option,10,,0.0,,,0,,0.0
0P00005V24.BO,JM Liquid Fund (Regular) - Bonus Option - Principal Units,10,,0.0,,,0,,0.0
0P00005V26.BO,JM Liquid Fund (Regular) - Quarterly IDCW,10,,0.0,,,0,,0.0
0P00005V27.BO,JM Liquid Fund (Regular) - Weekly IDCW,10,15.774159997102032,0.21539393939393942,0.07596902257248281,53.0140923726947,3,287.1096368928512,-3.19
0P00005V29.BO,JM Liquid Fund - Growth Option,10,,0.0,,,0,,0.0
0P00005V2C.BO,JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option,10,,0.0,,,0,,0.0
0P00005V2G.BO,JM Medium to Long Duration Fund (Regular) - Bonus Option- Principal Units,10,,0.0,,,0,,0.0
0P00005V2H.BO,JM Medium to Long Duration Fund (Regular) - Quarterly IDCW,10,,0.0,,,0,,0.0
0P00005V2I.BO,JM Medium to Long Duration Fund (Regular) - Growth Option,10,,0.0,,,0,,0.0
0P00005V2U.BO,Sundaram ELSS Tax Saver Fund Regular Growth,10,,0.0,,,0,,0.0
0P00005V31.BO,BARODA BNP PARIBAS LARGE CAP Fund - Regular Plan - IDCW Option,10,,0.4310909090909091,0.09067603657014317,67.28794896331343,2,,-4.685
0P00005V32.BO,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,10,,0.0,,,0,,0.0
0P00005V36.BO,Baroda BNP Paribas Dynamic Bond Fund - Regular Plan - Quarterly IDCW Option,10,,0.26715151515151525,0.09382544244955297,71.28900418207017,2,inf,-3.495
0P00005V38.BO,Baroda BNP Paribas Dynamic Bond Fund - Regular Plan - Half Yearly IDCW Option,10,,0.10303030303030299,0.016019166417122407,57.70355343167366,3,inf,-3.6349999999999993
0P00005V3C.BO,BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Growth Option,10,,0.0,,,0,,0.0
0P00005V3D.BO,BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Monthly IDCW Option,10,0.7196719600329526,0.2306666666666666,0.08746398827646373,58.614692754522736,2,123.8646389465635,-3.18
0P00005V3F.BO,BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - WEEKLY IDCW OPTION,10,15.099823586027128,0.14569696969696969,0.0363422757772938,49.39663709354061,2,246.10775277840224,-2.9499999999999997
0P00005V3J.BO,BARODA BNP PARIBAS Mid Cap Fund - Regular Plan - IDCW Option,10,,0.7278181818181818,0.22497790201288423,83.6155262465181,2,,-4.8
0P00005V3M.BO,BARODA BNP PARIBAS Conservative Hybrid Fund-Regular Plan-Growth Option,10,,0.0,,,0,,0.0
0P00005V3N.BO,BARODA BNP PARIBAS Conservative hybrid Fund-Regular Plan-Monthly IDCW Option,10,0.1968554742493911,0.40654545454545465,0.18214032263627,62.75474135469559,2,73.42788418927563,-3.795
0P00005V3V.BO,Aditya Birla Sun Life Large & Mid Cap Fund -Regular - IDCW,10,,0.11393939393939395,0.01423062342225653,51.548264226744735,4,inf,-4.07
0P00005V3W.BO,Aditya Birla Sun Life Short Term Fund - REGULAR - IDCW,10,,0.4463030303030304,0.08556177204919073,73.58041543567857,2,inf,-6.094999999999999
0P00005V3Z.BO,Aditya Birla Sun Life Savings Fund-Retail Growth,10,,0.0,,,0,,0.0
0P00005V41.BO,Aditya Birla Sun Life Liquid Fund -Daily IDCW,10,4.955752919048129,0.12181818181818188,0.04095056144870909,46.95970641113209,2,102.06413616916558,-2.2649999999999997
0P00005V43.BO,Aditya Birla Sun Life Liquid Fund - Growth,10,,0.0,,,0,,0.0
0P00005V46.BO,Aditya Birla Sun Life Dividend Yield Fund -REGULAR - IDCW,10,,0.04230303030303036,0.0026867640259897576,44.71844297511038,2,3.7559238573601714,-3.8999999999999995
0P00005V47.BO,Aditya Birla Sun Life Dividend Yield Fund - Growth - Regular Plan,10,,0.0,,,0,,0.0
0P00005V4D.BO,Aditya Birla Sun Life Money Manager Fund - Retail Growth,10,,0.0,,,0,,0.0
0P00005V53.BO,Aditya Birla Sun Life Consumption Fund -Regular - IDCW,10,,-0.2806060606060606,0.06516162639120127,57.55356898574432,4,inf,-3.655
0P00005V54.BO,Aditya Birla Sun Life Consumption Fund-Growth Option,10,,0.0,,,0,,0.0
0P00005V5C.BO,Aditya Birla Sun Life Income Fund - Growth - Regular Plan,10,,0.0,,,0,,0.0
0P00005V5D.BO,Aditya Birla Sun Life Income Fund - Regular - Quarterly IDCW,10,,0.10715151515151515,0.020379583353185963,47.84498832010549,3,24.243147594194536,-3.255
0P00005V5E.BO,Aditya Birla Sun Life Nifty 50 Index Fund -REGULAR - IDCW,10,,-0.985939393939394,0.460428803540977,155.49392996153026,1,,0.0
0P00005V5G.BO,Aditya Birla Sun Life Infrastructure Fund-Growth,10,,0.0,,,0,,0.0
0P00005V5H.BO,Aditya Birla Sun Life Midcap Fund -REGULAR - IDCW,10,,0.09042424242424241,0.008530670896286225,51.44588374511089,3,inf,-4.005
0P00005V5I.BO,Aditya Birla Sun Life MIDCAP Fund-Growth,10,,0.0,,,0,,0.0
0P00005V5N.BO,Aditya Birla Sun Life Regular Savings Fund - REGULAR - MONTHLY IDCW,10,,0.07636363636363638,0.010439289730611092,48.85601575553411,2,inf,-2.8449999999999998
0P00005V5O.BO,Aditya Birla Sun Life Regular Savings Fund - Growth / Payment - Regular Plan,10,,0.0,,,0,,0.0
0P00005V5R.BO,Aditya Birla Sun Life MNC Fund - Regular - IDCW,10,,-0.6263030303030304,0.33616436327393234,122.92672197631167,2,,0.0
0P00005V5S.BO,Aditya Birla Sun Life Equity Hybrid'95 Fund -Regular - IDCW,10,,-0.13830303030303032,0.029451461410127323,46.22116898290423,2,7.474349898693813,-2.915
0P00005V5T.BO,Aditya Birla Sun Life MNC Fund - Growth - Regular Plan,10,,0.0,,,0,,0.0
0P00005V5U.BO,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth,10,,0.0,,,0,,0.0
0P00005V5W.BO,Aditya Birla Sun Life ELSS Tax Saver Fund-Regular - IDCW,10,,0.06933333333333327,0.005038846757326599,53.90961015851391,2,inf,-3.63
0P00005V5X.BO,Aditya Birla Sun Life Low Duration Fund - Growth Plan,10,,0.0,,,0,,0.0
0P00005V60.BO,Aditya Birla Sun Life Low Duration Fund - Institutional Plan - Growth,10,,0.0,,,0,,0.0
0P00005V62.BO,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,10,,0.0,,,0,,0.0
0P00005V63.BO,Aditya Birla Sun Life Large Cap Fund-Growth,10,,0.0,,,0,,0.0
0P00005V68.BO,Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan,10,,0.0,,,0,,0.0
0P00005V6A.BO,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW,10,1.209630727281974,0.09684848484848489,0.017146999459752198,48.04044257524797,2,142.93632024911014,-3.0749999999999997
0P00005V6D.BO,Aditya Birla Sun Life Digital India Fund -Regular - IDCW,10,,-0.12375757575757577,0.011195440189778878,58.5895944839258,2,inf,-4.01
0P00005V6E.BO,Aditya Birla Sun Life Digital India Fund - Growth - Regular Plan,10,,0.0,,,0,,0.0
0P00005V6G.BO,Aditya Birla Sun Life Banking & PSU Debt Fund - Retail Plan-Growth,10,,0.0,,,0,,0.0
0P00005V6J.BO,Aditya Birla Sun Life Focused Fund -Regular - IDCW,10,,-0.40206060606060606,0.10376686792130534,59.78985758055343,3,inf,-3.895
0P00005V6K.BO,Aditya Birla Sun Life Focused Fund -Growth Option,10,,0.0,,,0,,0.0
0P00005V6R.BO,Baroda BNP Paribas GILT FUND - Regular Plan - IDCW Option,10,,-0.3017575757575758,0.09273645665285399,120.54908553772208,3,,0.0
0P00005V6S.BO,Baroda BNP Paribas GILT FUND - Regular Plan - Growth Option,10,,0.0,,,0,,0.0
0P00005V6U.BO,Baroda BNP Paribas MULTI CAP FUND - Regular Plan - IDCW Option,10,-25.36464541308713,-0.4424848484848484,0.17782284080147642,40.18023209263949,3,-1.7524989663677277,-4.555
0P00005V6X.BO,Baroda BNP Paribas LIQUID FUND-Defunct Plan- IDCW Option,10,,-0.02321212121212121,0.003367003367003367,300.0,1,,0.0
0P00005V76.BO,CANARA ROBECO EQUITY HYBRID FUND - REGULAR PLAN - GROWTH OPTION,10,,0.0,,,0,,0.0
0P00005V77.BO,CANARA ROBECO LARGE AND MID CAP FUND - REGULAR PLAN - GROWTH OPTION,10,,0.0,,,0,,0.0
0P00005V78.BO,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),10,,0.0,,,0,,0.0
0P00005V79.BO,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - GROWTH OPTION,10,,0.0,,,0,,0.0
0P00005V7A.BO,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),10,16.427699700472687,0.19133333333333333,0.06257595732735736,48.379609525828556,3,180.7993853646172,-2.975
0P00005V7C.BO,CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - GROWTH OPTION,10,,0.0,,,0,,0.0
0P00005V7D.BO,CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),10,5.19108759793363,0.19872727272727286,0.030574175381437918,46.96342715043689,3,117.77892338243686,-4.115
0P00005V7E.BO,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,10,,0.0,,,0,,0.0
0P00005V7F.BO,CANARA ROBECO ELSS TAX SAVER - REGULAR PLAN -IDCW (Payout),10,,-0.28,0.07586043181803255,69.12791225057722,2,inf,-1.25
0P00005V7I.BO,CANARA ROBECO GILT FUND - REGULAR PLAN - GROWTH OPTION,10,,0.0,,,0,,0.0
0P00005V7J.BO,CANARA ROBECO GILT FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),10,,0.02200000000000001,0.0009379966149433463,52.43294879683318,3,inf,-2.525
0P00005V7K.BO,CANARA ROBECO INCOME FUND - REGULAR PLAN - GROWTH OPTION,10,,0.0,,,0,,0.0
0P00005V7N.BO,CANARA ROBECO INFRASTRUCTURE FUND - REGULAR PLAN - GROWTH OPTION,10,,0.0,,,0,,0.0
0P00005V8E.BO,HSBC Midcap Fund - Regular IDCW,10,,0.2407272727272727,0.038208723769014165,56.77837480116722,4,inf,-5.34
0P00005V8M.BO,HSBC Money Market Fund - Regular Growth,10,,0.0,,,0,,0.0
0P00005V8Q.BO,HSBC Corporate Bond Fund - Regular Growth,10,,0.0,,,0,,0.0
0P00005V8S.BO,HSBC Corporate Bond Fund - Regular Semi Annual IDCW,10,,0.2573939393939395,0.08895861132269006,51.7806939197638,4,9.364716629193973,-3.915
0P00005V8T.BO,HSBC Corporate Bond Fund -Regular Plan - Bonus,10,,0.0,,,0,,0.0
0P00005V8U.BO,HSBC Corporate Bond Fund - Regular Quarterly IDCW,10,,0.11303030303030293,0.016636215704152343,47.734988633900535,3,28.156601494226656,-3.8399999999999994
0P00005V8V.BO,DSP Aggressive Hybrid Fund- Regular Plan - IDCW,10,-0.26421310440869483,-0.1489090909090909,0.013479089407107233,47.35808558571746,2,117.40687838798067,-3.8200000000000003
0P00005V8W.BO,DSP Aggressive Hybrid Fund- Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00005V8X.BO,DSP Bond Fund - IDCW,10,,0.29509090909090907,0.0386192715848199,89.61173870729921,1,inf,-3.7399999999999998
0P00005V8Y.BO,DSP Bond Fund - Growth,10,,0.0,,,0,,0.0
0P00005V8Z.BO,DSP Bond Fund - IDCW - Monthly,10,,0.3057575757575757,0.09671178469138683,71.15139230594501,2,inf,-4.205
0P00005V93.BO,DSP Flexi Cap Fund - Regular Plan - IDCW,10,,0.21424242424242415,0.006381815605339301,82.25315034202103,1,,-4.105
0P00005V9G.BO,DSP Credit Risk Fund - Regular Plan - IDCW,10,,1.1513333333333333,0.10249835270823134,132.78402788106382,2,inf,-9.575
0P00005V9H.BO,DSP Credit Risk Fund - Regular Plan -Growth,10,,0.0,,,0,,0.0
0P00005V9I.BO,DSP Savings Fund - Regular Plan - IDCW,10,,0.06515151515151514,0.008954351978554771,46.41120872750149,2,9.444615121919703,-3.29
0P00005V9K.BO,DSP Savings Fund - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00005V9L.BO,DSP Savings Fund - Regular Plan - IDCW - Monthly,10,,0.18066666666666675,0.05583085659155414,58.79999029347738,3,inf,-3.515
0P00005V9M.BO,DSP Gilt Fund - Regular Plan - IDCW,10,,-0.13054545454545458,0.009556173273649072,79.8775186670775,2,inf,-3.99
0P00005V9N.BO,DSP Gilt Fund - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00005V9O.BO,DSP Gilt Fund - Regular Plan - IDCW - Monthly,10,,-0.013939393939393977,0.0001345987139080171,76.519807549993,3,inf,-4.55
0P00005V9Q.BO,DSP Liquidity Fund - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00005V9R.BO,DSP Liquidity Fund - Regular Plan - IDCW - Weekly,10,,0.16751515151515153,0.04468902245588725,55.67622153392931,3,246.86777366386457,-3.47
0P00005V9V.BO,DSP Regular Savings Fund- Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00005V9W.BO,DSP Large & Mid Cap Fund - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00005V9X.BO,DSP Large & Mid Cap Fund - Regular Plan - IDCW,10,,-0.22745454545454558,0.022113638491395665,52.9122773197115,3,inf,-4.3
0P00005V9Y.BO,DSP Regular Savings Fund - Regular Plan - IDCW - Monthly,10,,0.3025454545454546,0.0806702037417231,61.28955288897829,2,inf,-4.39
0P00005V9Z.BO,DSP Regular Savings Fund - Regular Plan - IDCW - Quarterly ,10,,0.09678787878787877,0.009050639494233141,47.04860854455966,3,26.68663619449622,-4.095
0P00005VA6.BO,DSP Short Term Fund - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00005VA7.BO,DSP Short Term Fund - Regular Plan - IDCW,10,,0.040181818181818194,0.0011230246386116406,65.21473722637204,3,17.306444839985588,-3.575
0P00005VA8.BO,DSP Short Term Fund - IDCW - Monthly,10,,0.15175757575757576,0.027855469311925455,59.49186645878601,3,inf,-3.915
0P00005VAA.BO,DSP Short Term Fund - Regular Plan - Regular Plan - IDCW - Weekly,10,-6.78674788270186,0.08351515151515147,0.008953524680948356,55.987208192382575,3,140.7831909205113,-3.7649999999999997
0P00005VAB.BO,DSP India T.I.G.E.R. Fund - Regular Plan - IDCW,10,,-0.2261818181818182,0.020586069754384397,53.496120745695166,3,inf,-4.385
0P00005VAC.BO,DSP India T.I.G.E.R. Fund - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00005VAD.BO,DSP Large Cap Fund - Regular Plan - IDCW,10,,0.0944242424242425,0.0028479154728216645,60.04423017727477,2,inf,-8.64
0P00005VAE.BO,DSP Large Cap Fund - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00005VAF.BO,PGIM India Large Cap Fund - Dividend,10,,-0.4089090909090909,0.18017418473008293,36.316959678586926,2,-6.9000859292111105,-4.715
0P00005VAG.BO,PGIM India Large Cap Fund - Growth,10,,0.0,,,0,,0.0
0P00005VBE.BO,PGIM India Aggressive Hybrid Equity Fund - Dividend Option,10,,-0.22618181818181815,0.0585530458201198,36.359527557823114,2,-4.669514834131332,-4.48
0P00005VBF.BO,PGIM India Aggressive Hybrid Equity Fund - Growth Option,10,,0.0,,,0,,0.0
0P00005VBG.BO,PGIM India Equity Savings Fund - Annual Dividend option,10,,-0.46721212121212125,0.33576198081750314,37.04894261828668,2,-13.017726391339338,-3.48
0P00005VBH.BO,PGIM India Equity Savings Fund - Growth Option,10,,0.0,,,0,,0.0
0P00005VBI.BO,PGIM India Equity Savings Fund - Monthly Dividend option,10,-3.2488479883558963,0.13412121212121217,0.01990553796308741,61.37267863073248,3,inf,-2.8600000000000003
0P00005VBR.BO,PGIM India Corporate Bond Fund - Annual Dividend,10,,-0.16327272727272732,0.051008242749452114,36.660399699911004,2,-7.176576146708838,-3.4999999999999996
0P00005VBS.BO,PGIM India Corporate Bond Fund - Growth,10,,0.0,,,0,,0.0
0P00005VBT.BO,PGIM India Corporate Bond Fund - Quarterly Dividend,10,,0.08096969696969701,0.01026743078750181,46.16230395221514,3,26.057374902118625,-3.72
0P00005VBU.BO,PGIM India Corporate Bond Fund - Monthly Dividend,10,12.400605835006594,0.2890909090909091,0.11726080684736447,46.902330964338255,4,118.86069365153827,-3.25
0P00005VBZ.BO,quant Aggressive Hybrid Fund - Growth Option - Regular Plan,10,,0.0,,,0,,0.0
0P00005VC0.BO,quant Aggressive Hybrid Fund-IDCW Option - Regular Plan,10,,0.0,,,0,,0.0
0P00005VC4.BO,quant Multi Asset Allocation Fund - IDCW Option - Regular Plan,10,,0.0,,,0,,0.0
0P00005VC5.BO,quant Multi Asset Allocation Fund-GROWTH OPTION - Regular Plan,10,,0.0,,,0,,0.0
0P00005VC6.BO,quant Multi Cap Fund-IDCW Option - Regular Plan,10,,0.0,,,0,,0.0
0P00005VC9.BO,quant Small Cap Fund - Growth - Regular Plan,10,,0.0,,,0,,0.0
0P00005VCB.BO,quant Small Cap Fund - IDCW Option - Regular Plan,10,,0.0,,,0,,0.0
0P00005VCC.BO,quant Multi Cap Fund-GROWTH OPTION - Regular Plan,10,,0.0,,,0,,0.0
0P00005VCE.BO,quant Liquid Fund - Growth Option - Regular Plan,10,,0.0,,,0,,0.0
0P00005VCF.BO,quant Liquid Fund - Monthly IDCW Option - Regular Plan,10,,0.5359393939393939,0.32380290389556327,95.75993294901188,5,,-3.3299999999999996
0P00005VCH.BO,quant Mid Cap Fund - Growth Option - Regular Plan,10,,0.0,,,0,,0.0
0P00005VCJ.BO,quant ELSS Tax Saver Fund - Growth Option - Regular Plan,10,,0.0,,,0,,0.0
0P00005VCK.BO,quant ELSS Tax Saver Fund - IDCW Option - Regular Plan,10,,0.0,,,0,,0.0
0P00005VCL.BO,quant Mid Cap Fund - IDCW Option - Regular Plan,10,,0.0,,,0,,0.0
0P00005VCS.BO,HSBC ELSS Tax saver Fund - Regular Growth,10,,0.0,,,0,,0.0
0P00005VCT.BO,HSBC ELSS Tax saver Fund - Regular IDCW Payout,10,,0.09606060606060611,0.003804582734375351,50.334249798285,2,2.6572516143289246,-6.295
0P00005VCY.BO,Franklin India Large Cap Fund - IDCW,10,,-0.012787878787878753,7.937984622176199e-05,50.49102295704684,2,inf,-4.78
0P00005VCZ.BO,Franklin India Large Cap Fund-Growth,10,,0.0,,,0,,0.0
0P00005VD0.BO,Franklin India Large & Mid Cap Fund - Growth Plan,10,,0.0,,,0,,0.0
0P00005VD1.BO,Franklin India Large & Mid Cap Fund - IDCW,10,,0.17569696969696966,0.005328985548194539,93.83790522766849,1,inf,-4.325
0P00005VD4.BO,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND - IDCW,10,,0.37654545454545457,0.27487756508017164,200.08570914508462,2,,-2.51
0P00005VD6.BO,Franklin India Index Fund- NSE Nifty 50 Index Fund - Growth,10,,0.0,,,0,,0.0
0P00005VD9.BO,Franklin INDIA OPPORTUNITIES FUND - IDCW ,10,,0.07860606060606051,0.0035453622489271925,52.58443386527757,2,inf,-5.045
0P00005VDA.BO,Franklin India Opportunities Fund - Growth,10,,0.0,,,0,,0.0
0P00005VDB.BO,Franklin India Mid Cap Fund - IDCW,10,,0.35254545454545455,0.05753555434435134,66.59677385814786,2,,-4.395
0P00005VDC.BO,Franklin India Mid Cap Fund-Growth,10,,0.0,,,0,,0.0
0P00005VDD.BO,Franklin India Flexi Cap Fund - IDCW ,10,,-7.262969696969697,0.2907478670846273,112.67318974830978,2,inf,-7.219999999999999
0P00005VDE.BO,Franklin India Flexi Cap Fund - Growth,10,,0.0,,,0,,0.0
0P00005VDF.BO,Franklin India Small Cap Fund - IDCW,10,,0.32909090909090905,0.056561424499617007,54.26681771951058,2,inf,-5.095
0P00005VDG.BO,Franklin India Small Cap Fund-Growth,10,,0.0,,,0,,0.0
0P00005VDH.BO,Franklin India ELSS Tax Saver Fund - IDCW,10,,-0.1927878787878788,0.02368174824306545,52.06656493395513,3,inf,-3.615
0P00005VDI.BO,Franklin India ELSS Tax Saver Fund-Growth,10,,0.0,,,0,,0.0
0P00005VDM.BO,Franklin India Technology Fund - IDCW ,10,,0.06442424242424243,0.002464327268080253,50.52976981389431,2,inf,-5.11
0P00005VDN.BO,Franklin India Technology Fund-Growth,10,,0.0,,,0,,0.0
0P00005VE0.BO,Franklin India Aggressive Hybrid Fund - IDCW,10,,-8.567393939393941,0.41219162502143925,94.20655760060056,2,inf,-7.544999999999999
0P00005VE1.BO,Franklin India Aggressive Hybrid Fund - Growth Plan,10,,0.0,,,0,,0.0
0P00005VE2.BO,Franklin India Dynamic Asset Allocation Active Fund of funds - IDCW,10,,0.21993939393939393,0.03321702743775785,60.84198801283638,2,inf,-3.865
0P00005VE3.BO,Franklin India Dynamic Asset Allocation Active Fund of Funds-Growth,10,,0.0,,,0,,0.0
0P00005VEK.BO,Franklin India Conservative Hybrid Fund - Growth,10,,0.0,,,0,,0.0
0P00005VEL.BO,Franklin India Conservative Hybrid Fund - Plan A - Monthly - IDCW,10,,0.07139393939393927,0.003077848429745103,58.65247015468423,3,105.76480870168747,-3.895
0P00005VEN.BO,Franklin India Conservative Hybrid Fund - Plan A - Quarterly - IDCW,10,,-8.481818181818182,0.464095198952177,89.60467464328933,3,4.793389271633537,-8.23
0P00005VEU.BO,BANDHAN LIQUID Fund - Regular Plan - Daily IDCW,10,6.868223500710369,0.20824242424242428,0.06293463378279364,59.725638035500594,2,132.20926286537613,-3.275
0P00005VF6.BO,BANDHAN Money Market Fund - Regular Plan - Daily IDCW,10,,0.008545454545454492,0.00018515362931706742,55.82889987322771,2,88.1710283922467,-2.59
0P00005VF7.BO,BANDHAN Money Market Fund - Regular Plan - Growth,10,,0.0,,,0,,0.0
0P00005VF8.BO,BANDHAN Money Market Fund - Regular Plan - Monthly IDCW,10,,0.039515151515151496,0.0026979691610619742,59.377829253057854,3,81.89509876858736,-3.505
0P00005VF9.BO,Bandhan Money Market Fund - Regular Plan - Weekly IDCW,10,,-0.013818181818181815,0.00034323854920703315,77.61948665827886,3,649.8531991101246,-3.555
0P00005VGQ.BO,Bandhan Gilt Fund with 10 year constant duration Fund - Regular Plan - Monthly IDCW,10,,-0.26399999999999996,0.04149618114352652,67.63140512364141,3,96.01658073951418,-4.605
